,Station_ID,Station_name,Latitude,Longitude,Ville,Pays
0,FR25001,1 Mairie-Bois-Guillaume,49.469166,1.119447,ROUEN,FR
1,FR05012,12 Ignauval-Chateau d'eau-Ste. Adresse,49.507221,0.074172,LE HAVRE,FR
2,FR05063,142 BVD STRASBOURG,49.493057,0.114736,,FR
3,FR0437A,15 Hotel de Ville-La Madeleine,50.651669,3.075564,LILLE,FR
4,FR0630A,16 Service d'Hygiene-28 rue du Chateau-Roubaix,50.691944,3.180289,LILLE,FR
5,FR04026,1F77,48.855000,2.596678,,FR
6,FR04019,1F94,48.795277,2.460842,,FR
7,FR1182A,1I92,48.891392,2.240561,,FR
8,FR04072,2F91,48.731388,2.291117,,FR
9,FR04036,2F94,48.772221,2.421114,,FR
10,FR0295A,2Station de ref-rue P. Montet,48.579166,7.764181,STRASBOURG,FR
11,FR0459A,31 Vielle Montagne-12 quai de la Loire,50.964447,1.863622,CALAIS,FR
12,FR05043,43 Frileuse-Rue Rouget de Lisle,49.503613,0.136392,LE HAVRE,FR
13,FR04033,4F75,48.858055,2.349736,NOT SUBMITTED,FR
14,FR04064,5F78,49.016388,1.566125,,FR
15,FR0267A,6 Le Bouscat-Rue de la Liberation-Barriere Medoc,44.855278,-0.592508,BORDEAUX,FR
16,FR25006,6 Lycee d'Etat-Blvd. du 14 juillet-Sotteville-les-Rouens,49.408890,1.083894,ROUEN,FR
17,FR04065,6F78,48.994999,1.744733,,FR
18,FR04144,6F93,48.893059,2.519192,,FR
19,FR25007,7 Port Autonome-Quai R. Wadington-Musoir-St.-Gervais,49.438335,1.042230,ROUEN,FR
20,FR04056,7F78,48.989166,1.809175,,FR
21,FR04138,8F75,48.876942,2.311122,,FR
22,FR18014,A. Thierry COMPIEGNE,49.425556,2.838058,,FR
23,FR05021,A.T.O.-Usine de Gongreville,49.473057,0.222228,LE HAVRE,FR
24,FR27008,A7 Nord-Isère,45.353186,4.804822,SALAISE-SUR-SANNE,FR
25,FR20013,A7 SUD LYONNAIS,45.720025,4.818156,LA MULATIERE,FR
26,FR31019,ABOS,43.359722,-0.566944,ABOS,FR
27,FR24013,ADRECHAS,44.105600,7.227980,VALDEBLORE,FR
28,FR24030,AEROPORT NICE,43.651112,7.204444,NICE,FR
29,FR12010,AFPA,43.572220,1.420280,,FR
30,FR31032,AGEN,44.192222,0.623889,AGEN,FR
31,FR25028,AIR NORMAND ROUEN,49.443890,1.104725,,FR
32,FR09013,AIRVAULT,46.824696,-0.134794,,FR
33,FR09301,AIRVAULT 2,46.824369,-0.135461,AIRVAULT,FR
34,FR03029,AIX CENTRE ECOLE ART,43.530292,5.441386,AIX-EN-PROVENCE,FR
35,FR03036,AIX OUEST BOUFFAN,43.528252,5.414773,,FR
36,FR03048,AIX PLATANES,43.555758,5.461806,AIX-EN-PROVENCE,FR
37,FR03021,AIX ROY RENE,43.524064,5.449575,AIX-EN-PROVENCE,FR
38,FR41001,AJACCIO CANETTO,41.924686,8.735692,AJACCIO,FR
39,FR41022,AJACCIO DIAMANT,41.918172,8.736500,AJACCIO,FR
40,FR41003,AJACCIO PIATANICCIA,41.964442,8.820278,SARROLA-CARCOPINO,FR
41,FR41005,AJACCIO PORTICCIO,41.896078,8.804431,GROSSETO-PRUGNA,FR
42,FR41007,AJACCIO SPOSATA,41.949231,8.757586,AJACCIO,FR
43,FR12026,ALBI DELMAS,43.928056,2.146111,ALBI,FR
44,FR25030,ALEXIS CARREL ROUENG,49.429447,1.080289,,FR
45,FR11013,ALLENDE,50.620277,3.132792,,FR
46,FR31010,AMBES,45.012222,-0.528333,AMBÈS,FR
47,FR31034,AMBES 2,45.012222,-0.529722,AMBÈS,FR
48,FR23001,AMPERE,47.324097,-2.081567,DONGES,FR
49,FR31017,ANGLET,43.494167,-1.527778,ANGLET,FR
50,FR33211,ANNEMASSE,46.195833,6.240556,ANNEMASSE,FR
51,FR24006,ANTIBES GUYNEMER,43.581667,7.123058,ANTIBES,FR
52,FR24007,ANTIBES JEAN MOULIN,43.599722,7.094725,ANTIBES,FR
53,FR23150,APPENTIS,47.447392,-0.550067,ANGERS,FR
54,FR03086,APT,43.880086,5.362500,APT,FR
55,FR31035,ARCACHON,44.660556,-1.170556,ARCACHON,FR
56,FR04051,ARGENTEUIL,48.951389,2.223611,ARGENTEUIL,FR
57,FR03017,AUBAGNE,43.294167,5.568069,,FR
58,FR03032,AUBAGNE LES PASSONS,43.294783,5.571736,AUBAGNE,FR
59,FR03028,AUBAGNE_EST PENITENT,43.292778,5.573061,,FR
60,FR04018,AUBERVILLIERS,48.903611,2.385278,AUBERVILLIERS,FR
61,FR23108,AUVIGNE,47.251945,-1.517508,,FR
62,FR03080,AVIGNON   MAIRIE,43.949725,4.805081,AVIGNON,FR
63,FR12028,AVIGNONET-LAURAGAIS,43.363331,1.788614,,FR
64,FR03081,AVIGNON_ARROUSAIRE,43.938057,4.814181,,FR
65,FR03082,AVIGNON_CHARLES DE G,43.929779,4.822003,,FR
66,FR14007,Adriatique Europe,49.245277,4.064736,,FR
67,FR12043,Aeroport cote piste,43.630833,1.373056,BLAGNAC,FR
68,FR12044,Aeroport cote trafic,43.634444,1.376389,BLAGNAC,FR
69,FR08022,Agathois-piscénois,43.287758,3.504831,AGDE,FR
70,FR33233,Aiguille du Midi,45.878614,6.887319,CHAMONIX-MONT-BLANC,FR
71,FR18037,Albert,50.014721,2.657778,,FR
72,FR33121,Albertville,45.675000,6.389722,ALBERTVILLE,FR
73,FR21031,Alençon Météo-France,48.445553,0.110833,CERISE,FR
74,FR16063,Altkirch,47.624165,7.236669,,FR
75,FR08618,Alès Cévennes,44.142758,4.138800,SAINT-PRIVAT-DES-VIEUX,FR
76,FR18022,Amiens Nord AMIENS,49.911945,2.300842,,FR
77,FR09104,Angoulême trafic,45.645778,0.159472,ANGOULEME,FR
78,FR36004,Annonay Urb centre,45.246497,4.669706,,FR
79,FR1536A,Ardeche Rurale Sud,44.383335,4.288894,,FR
80,FR36010,Ardèche Rurale Sud,44.399683,4.289258,GROSPIERRES,FR
81,FR02022,Arles,43.675556,4.628611,ARLES,FR
82,FR11022,Armentieres Centre,50.688733,2.885236,ARMENTIÈRES,FR
83,FR28018,Arras Jaures,50.278996,2.781797,,FR
84,FR28003,Arras Pompiers,50.296307,2.781200,,FR
85,FR18039,Arrest,50.129447,1.610833,ARREST,FR
86,FR01016,Atton,48.886386,6.093611,ATTON,FR
87,FR13005,Audincourt place,47.486686,6.842492,AUDINCOURT,FR
88,FR06018,AulnoyV Brassens,50.330276,3.531125,,FR
89,FR07014,Aurillac Aerodrome,44.898336,2.420194,AURILLAC,FR
90,FR07011,Aurillac Centre,44.923164,2.436778,AURILLAC,FR
91,FR07017,Aurillac Mairie,44.931333,2.445167,AURILLAC,FR
92,FR04058,Auto A1 -Saint-Denis,48.925278,2.356667,SAINT-DENIS,FR
93,FR04031,Av Champs Elysees,48.868889,2.311944,PARIS 8E  ARRONDISSEMENT,FR
94,FR09402,Avenue de Libération,46.570003,0.323575,POITIERS,FR
95,FR03087,Avignon Semard,43.937086,4.824931,AVIGNON,FR
96,FR09008,Aytré,46.135153,-1.117042,AYTRÉ,FR
97,FR18050,Aéroport de BEAUVAIS,49.460192,2.109111,TILLÉ,FR
98,FR04105,BAGNOLET,48.872800,2.421900,BAGNOLET,FR
99,FR1529A,BALINIERE,47.183056,-1.553058,,FR
100,FR23179,BALINIERE,47.183528,-1.553589,,FR
101,FR12024,BALMA,43.613336,1.488889,BALMA,FR
102,FR33103,BARBY,45.571110,5.978889,,FR
103,FR25504,BARENTIN - Avenue de la Porte Océane - Gare SNCF-,49.439300,1.088000,BARENTIN,FR
104,FR31007,BASSENS,44.900278,-0.514722,BASSENS,FR
105,FR41002,BASTIA GIRAUD,42.697919,9.446419,BASTIA,FR
106,FR41004,BASTIA LA MARANA,42.535825,9.475978,LUCCIANA,FR
107,FR41017,BASTIA MONTESORO,42.671336,9.434644,BASTIA,FR
108,FR41020,BASTIA SAINT NICOLAS,42.700097,9.451769,BASTIA,FR
109,FR23102,BASTIE,47.145279,-1.691395,,FR
110,FR23120,BEAUX ARTS,47.468514,-0.556053,ANGERS,FR
111,FR23093,BEL AIR,47.969166,0.216667,,FR
112,FR12031,BELESTA EN LAURAGAIS,43.441392,1.821944,BÉLESTA-EN-LAURAGAIS,FR
113,FR23053,BELLEVUE,47.210556,-1.606117,,FR
114,FR12030,BERTHELOT,43.587219,1.443889,TOULOUSE,FR
115,FR20002,BERTHELOT,45.746861,4.836153,,FR
116,FR1054A,BERTHELOT12,43.587219,1.443897,,FR
117,FR05014,BERVILLE /MER MAIRIE,49.428059,0.360842,,FR
118,FR12047,BESSIERES,43.803889,1.595833,BESSIERES,FR
119,FR14010,BETHENY,49.282219,4.051111,BÉTHENY,FR
120,FR28001,BETHUNE,50.516666,2.629178,,FR
121,FR28021,BETHUNE PROXIMITE,50.516666,2.648347,,FR
122,FR31018,BIARRITZ,43.461389,-1.552500,,FR
123,FR31013,BILLERE,43.310833,-0.391111,BILLÈRE,FR
124,FR03023,BIVER,43.441669,5.464180,,FR
125,FR24001,BLAUSASC,43.806942,7.366125,,FR
126,FR04156,BOBIGNY,48.902503,2.452500,BOBIGNY,FR
127,FR25033,BOISGUILLAUME SCHUMA,49.474724,1.109731,,FR
128,FR23153,BONNE FONTAINE,47.331522,-2.151625,MONTOIR-DE-BRETAGNE,FR
129,FR31003,BORDEAUX-BASTIDE,44.849722,-0.543889,BORDEAUX,FR
130,FR31005,BORDEAUX-GAMBETTA,44.841389,-0.579722,BORDEAUX,FR
131,FR23046,BOSSENES,47.313194,-2.093517,DONGES,FR
132,FR33232,BOSSONS,45.907222,6.845833,CHAMONIX-MONT-BLANC,FR
133,FR03022,BOUC BEL AIR,43.450832,5.414181,,FR
134,FR12038,BOULODROME,43.635833,1.429444,TOULOUSE,FR
135,FR24005,BRANCOLAR,43.725002,7.272228,,FR
136,FR20011,BREST,45.765278,4.831403,,FR
137,FR24024,BRIANCON,44.896389,6.637975,BRIANÇON,FR
138,FR03067,BRIGNOLES,43.398733,6.076103,BRIGNOLES,FR
139,FR35004,BRIVE - Dalton,45.158744,1.537222,BRIVE-LA-GAILLARDE,FR
140,FR18009,Bachy ST QUENTIN,49.852776,3.273894,,FR
141,FR11015,Baisieux Ecoles,50.616165,3.228158,,FR
142,FR30020,Bar Le Duc,48.775858,5.162789,BAR-LE-DUC,FR
143,FR32008,Baron,46.491081,4.274723,,FR
144,FR1531A,Base loisirs POSES,49.305000,1.213903,,FR
145,FR25049,Base loisirs Poses,49.304869,1.214367,VAL-DE-REUIL,FR
146,FR22001,Batiment ELF-ATO(1),49.139919,6.708167,,FR
147,FR04053,Bd Periph Auteuil,48.850277,2.253336,,FR
148,FR18036,Beaumont Beauvais,49.438889,2.094444,BEAUVAIS,FR
149,FR13009,Belfort Octroi,47.640667,6.859278,BELFORT,FR
150,FR13016,Belfort centre,47.630750,6.859028,BELFORT,FR
151,FR02030,Berre Magasin STM,43.475278,5.169722,BERRE-L'ÉTANG,FR
152,FR02001,Berre l'Etang,43.485833,5.171944,BERRE-L'ETANG,FR
153,FR17006,Besancon Chailluz,47.297306,6.051917,BESANÇON,FR
154,FR17001,Besancon Mégevand,47.235972,6.023611,BESANÇON,FR
155,FR17002,Besancon Palente,47.262964,6.045000,BESANÇON,FR
156,FR17004,Besancon Planoise,47.221972,5.971556,BESANCON,FR
157,FR82006,Besancon Prevoyance,47.247200,6.015400,BESANÇON,FR
158,FR17011,Besancon Victor Hugo,47.234906,6.029472,BESANÇON,FR
159,FR82200,Besancon pl Leclerc,47.242500,6.015200,BESANÇON,FR
160,FR82201,Besancon place Flore,47.245300,6.028200,BESANÇON,FR
161,FR07023,Besse et St Anastais,45.510392,2.930361,BESSE-ET-SAINT-ANASTAISE,FR
162,FR28028,Bethune Stade,50.535386,2.635692,BÉTHUNE,FR
163,FR28025,Bethune r. Lille,50.525276,2.648625,,FR
164,FR39007,Bishop,14.610400,-61.054600,FORT-DE-FRANCE,FR
165,FR08023,Biterrois-Narbonnais,43.406792,3.188806,CORNEILHAN,FR
166,FR04329,Bld peripherique Est,48.838614,2.412780,,FR
167,FR34502,Blois Papin,47.586100,1.334900,BLOIS,FR
168,FR34062,Blois centre,47.594606,1.333817,BLOIS,FR
169,FR34061,Blois nord,47.594606,1.303647,BLOIS,FR
170,FR01015,Blénod-lès-PAM,48.884725,6.051392,BLÉNOD-LÈS-PONT-À-MOUSSON,FR
171,FR25046,Bois Guillaume Cosm.,49.471914,1.126667,,FR
172,FR18017,Bonnevay CREIL,49.256943,2.486670,,FR
173,FR04131,Boulevard Haussmann,48.873333,2.330278,PARIS 9E  ARRONDISSEMENT,FR
174,FR10031,Boulogne Centre,50.712472,1.608100,BOULOGNE-SUR-MER,FR
175,FR33301,Bourg en Bresse,46.212217,5.224747,BOURG-EN-BRESSE,FR
176,FR33305,Bourg-en-Bresse,46.211667,5.226389,BOURG-EN-BRESSE,FR
177,FR34514,Bourges Moyenne,47.085000,2.395100,BOURGES,FR
178,FR34033,Bourges sud,47.058971,2.360544,,FR
179,FR34030,Bourges-Baffier,47.075061,2.407219,BOURGES,FR
180,FR27007,Bourgoin-Jallieu,45.608219,5.270872,BOURGOIN-JALLIEU,FR
181,FR06014,Boussois Delcourt,50.173611,3.236670,,FR
182,FR10010,Bray-Dunes,51.069164,2.527231,,FR
183,FR19001,Brennilis,48.355722,-3.870239,,FR
184,FR19014,Brest Desmoulins,48.399647,-4.467236,BREST,FR
185,FR19012,Brest Mace,48.386383,-4.486817,BREST,FR
186,FR19011,Brest Nattier,48.415085,-4.471828,,FR
187,FR19015,Brest Pen ar Streat,48.409056,-4.475106,BREST,FR
188,FR07037,Brezet - SDIS,45.778862,3.155839,,FR
189,FR28014,Bruay Ecole,50.475361,2.533333,,FR
190,FR08615,Bruguier,43.844242,4.388858,NÎMES,FR
191,FR25050,Bures-en-bray,49.781219,1.345083,BURES-EN-BRAY,FR
192,FR07020,Busset,46.060278,3.515139,BUSSET,FR
193,FR16060,C.C.3 Frontières,47.595000,7.568300,VILLAGE-NEUF,FR
194,FR0060A,C17-Route du Temple-Vigneux de Bretagne,47.323334,-1.746678,VIGNEUX DE BRETAGNE,FR
195,FR04008,CACHAN,48.799444,2.330556,CACHAN,FR
196,FR03031,CADARACHE/DURANCE,43.704469,5.758433,SAINT-PAUL-LÈS-DURANCE,FR
197,FR24020,CAGNES LADOUMEGUE,43.658336,7.157778,CAGNES-SUR-MER,FR
198,FR0814A,CALAIS Nord20,50.934723,1.852781,,FR
199,FR20023,CALUIRE,45.801388,4.848347,,FR
200,FR38003,CAMBAIE,-20.962783,55.296208,SAINT-PAUL,FR
201,FR18034,CAMON,49.892778,2.339167,CAMON,FR
202,FR24008,CANNES BD ALSACE,43.551666,7.030289,,FR
203,FR24009,CANNES BROUSSAILLES,43.562497,7.007222,CANNES,FR
204,FR12017,CANTEPAU ALBI,43.928056,2.162500,ALBI,FR
205,FR03088,CARPENTRAS,44.060431,5.067419,CARPENTRAS,FR
206,FR12035,CASTRES RUE EDIT,43.603861,2.239167,,FR
207,FR18025,CCI Amiens  P,49.893612,2.284444,,FR
208,FR12032,CCIT TOULOUSE,43.597222,1.445833,,FR
209,FR38006,CENTRALE EDF,-20.932777,55.294731,,FR
210,FR23099,CENTRE FORMATION CCI,47.449169,-0.545289,,FR
211,FR05065,CENTRE ROULIER PAH,49.471111,0.194175,,FR
212,FR04023,CERGY-PONTOISE,49.046389,2.043056,CERGY,FR
213,FR14001,CERNAY Baie locale,49.259445,4.056117,,FR
214,FR14022,CHALONS,48.962222,4.360000,CHALONS-EN-CHAMPAGNE,FR
215,FR33102,CHAMBERY LE HAUT,45.596667,5.918611,CHAMBERY,FR
216,FR33120,CHAMONIX,45.922500,6.870000,CHAMONIX-MONT-BLANC,FR
217,FR04101,CHAMPIGNY-SUR-MARNE,48.816389,2.517500,CHAMPIGNY-SUR-MARNE,FR
218,FR12040,CHAPITRE,43.556944,1.406389,TOULOUSE,FR
219,FR14051,CHARLEVILLE,49.745278,4.719167,CHARLEVILLE-MEZIERES,FR
220,FR20021,CHARPENNES,45.775276,4.867228,,FR
221,FR20041,CHATANAY,45.579166,4.825286,,FR
222,FR12003,CHU RANGUEIL,43.559723,1.451964,,FR
223,FR24014,CIANS,44.088333,6.989169,BEUIL,FR
224,FR23188,CIM BOUTEILLERIE,47.222500,-1.537500,NANTES,FR
225,FR11011,CIO,50.609997,2.990561,,FR
226,FR38005,CIRFI,-20.931833,55.305931,LE PORT,FR
227,FR23172,CLAIRAIS,47.273056,-1.433056,,FR
228,FR20032,CLOCHETTES,45.687778,4.855561,,FR
229,FR23175,CLOS DES BEAUVAIS,47.430164,-0.610064,BOUCHEMAINE,FR
230,FR09017,COGNAC,45.694725,-0.323361,COGNAC,FR
231,FR12001,COLOMIERS,43.619725,1.347500,COLOMIERS,FR
232,FR29440,COL_OEILLON,45.389578,4.615817,ROISEY,FR
233,FR03083,COMTAT VENAISSIN,44.097742,5.036817,AUBIGNAN,FR
234,FR24002,CONTES,43.805553,7.320281,,FR
235,FR24023,CONTES 2,43.793331,7.331392,CONTES,FR
236,FR28015,CORBEHEM,50.333332,3.050561,,FR
237,FR20204,COTEAUX_DU_LYONNAIS,45.723414,4.598853,YZERON,FR
238,FR20047,COTIERE AIN,45.823225,4.953958,MIRIBEL,FR
239,FR29421,COUBERTIN,45.466719,4.389781,SAINT-ÉTIENNE,FR
240,FR06017,COUBERTIN  CAUDRY,50.125000,3.424172,,FR
241,FR23067,COUERON VELODROME,47.211777,-1.736236,,FR
242,FR14003,COURAUX,49.236111,4.050556,,FR
243,FR23141,CREBILLON,47.212800,-1.562500,NANTES,FR
244,FR18006,CRIC ST QUENTIN,49.852776,3.287781,,FR
245,FR20020,CROIX LUIZET,45.776112,4.894455,,FR
246,FR20005,CROIX ROUSSE,45.779999,4.819191,,FR
247,FR18048,CROUY,49.000000,2.000000,SOISSONS,FR
248,FR38007,CTG,-21.265278,55.404171,,FR
249,FR23091,CUTULLIC,47.286667,-2.030289,,FR
250,FR23149,CUTULLIC2,47.286114,-2.032289,PAIMBOEUF,FR
251,FR12005,CYPRIEN,43.598336,1.431667,TOULOUSE,FR
252,FR21001,Caen Chemin-Vert,49.192219,-0.391111,CAEN,FR
253,FR21016,Caen Vaucelles,49.175278,-0.353611,CAEN,FR
254,FR10016,Calais Berthelot,50.947100,1.842760,CALAIS,FR
255,FR10021,Calais Chateaub,50.955833,1.870281,,FR
256,FR10027,Calais ERE,50.942503,1.862500,CALAIS,FR
257,FR10022,Calais IUT,50.950527,1.882500,,FR
258,FR10023,Calais Lafayette,50.945835,1.860556,,FR
259,FR10020,Calais Nord21,50.925003,1.858342,,FR
260,FR10026,Calais Parmentier,50.950833,1.842500,CALAIS,FR
261,FR10024,Calais Place Armes,50.959169,1.848333,CALAIS,FR
262,FR06009,Cambrai Gambetta,50.175278,3.234167,CAMBRAI,FR
263,FR10132,Campagne les B.,50.610500,1.991500,CAMPAGNE-LES-BOULONNAIS,FR
264,FR25042,Canteleu,49.443333,1.027231,,FR
265,FR10029,Cappelle,50.995908,2.365994,CAPPELLE-LA-GRANDE,FR
266,FR02035,Carry le Rouet,43.330833,5.151111,CARRY-LE-ROUET,FR
267,FR06133,Cartignies,50.093080,3.850003,CARTIGNIES,FR
268,FR05037,Caucriauville,49.503908,0.175731,LE HAVRE,FR
269,FR40001,Cayenne EDF Jubelin,4.934722,-52.330275,CAYENNE,FR
270,FR25043,Centre Hospitalier,49.400519,1.098825,SOTTEVILLE-LES-ROUEN,FR
271,FR38018,Centre Penitencier,-20.949800,55.313828,LE PORT,FR
272,FR07003,Centre Ville,45.773609,3.083333,,FR
273,FR08716,Cerdagne,42.417083,1.987686,,FR
274,FR16059,Chalampé,47.820300,7.538278,CHALAMPE,FR
275,FR32001,Chalon Centre Ville,46.782503,4.847500,CHALON-SUR-SAONE,FR
276,FR32014,Chalon St Marie,46.797222,4.853889,CHALON-SUR-SAÔNE,FR
277,FR07039,Chamalières Europe,45.774778,3.062972,CHAMALIÈRES,FR
278,FR34003,Chambord,47.630175,1.569310,CHAMBORD,FR
279,FR09011,Champ de Mars,45.651390,0.164458,,FR
280,FR15013,Champ sur Drac,45.079539,5.728653,CHAMP-SUR-DRAC,FR
281,FR15012,Champagnier,45.109267,5.726994,CHAMPAGNIER,FR
282,FR32002,Champforgueil,46.821108,4.835000,CHAMPFORGEUIL,FR
283,FR15100,Chamrousse,45.430000,5.193897,,FR
284,FR08003,Chaptal,43.611667,3.864722,MONTPELLIER,FR
285,FR15001,Charavines,45.427600,5.517950,CHARAVINES,FR
286,FR34515,Chartres Bourgneuf,48.454400,1.487500,CHARTRES,FR
287,FR19003,Chartres de Bretagne,48.046664,-1.706667,CHARTRES-DE-BRETAGNE,FR
288,FR15111,Chartreuse,45.415558,5.867228,,FR
289,FR09010,Chasseneuil,46.655333,0.376236,CHASSENEUIL-DU-POITOU,FR
290,FR18038,Chateau Thierry,49.044167,3.397792,CHATEAU-THIERRY,FR
291,FR0146A,Chateau d'eau-Rue des Martyrs-Petit Couronne,49.376663,1.022228,ROUEN,FR
292,FR02003,Chateauneuf,43.386944,5.160278,CHATEAUNEUF-LES-MARTIGUES,FR
293,FR02029,Chateauneuf La Mede,43.399583,5.114722,CHATEAUNEUF-LES-MARTIGUES,FR
294,FR34051,Chateauroux Sud,46.798333,1.693819,CHATEAUROUX,FR
295,FR17008,Chatenois,47.147250,5.556117,CHÂTENOIS,FR
296,FR14006,Chatillons,49.227501,4.031959,,FR
297,FR09022,Chize,46.147944,-0.426608,,FR
298,FR22007,Cite Bois Richard(7),49.165531,6.734139,L' HOPITAL,FR
299,FR07035,Clermont La Pardieu,45.763556,3.134889,CLERMONT-FERRAND,FR
300,FR07034,Clermont-Esplanade Gare,45.775694,3.096250,CLERMONT-FERRAND,FR
301,FR15113,Col dOrnon,45.007500,5.967840,CHANTELOUVE,FR
302,FR16054,Colmar Centre,48.074700,7.350708,COLMAR,FR
303,FR16053,Colmar Est,48.075300,7.362350,COLMAR,FR
304,FR16064,Colmar Sud,48.064700,7.332258,COLMAR,FR
305,FR08401,Colombier,44.128609,4.078622,,FR
306,FR28029,Corbehem Biblio,50.339889,3.045850,,FR
307,FR18007,Corrette ST QUENTIN,49.833889,3.311400,,FR
308,FR10008,Coudekerque-Branche,51.018890,2.380569,,FR
309,FR26003,Creche Ft D Ouche,47.318611,5.000561,,FR
310,FR18026,Crecy en Ponthieu,50.261665,1.826389,,FR
311,FR0721A,Croix Luizet - R. A Brinon 1,45.766666,4.900000,LYON,FR
312,FR0741A,Croix Rousse   R. Dangon-8,45.774723,4.830011,LYON,FR
313,FR13001,DAMBENOIS ecole,47.543888,6.867228,,FR
314,FR12016,DAURAT ST GAUDENS,43.106389,0.718889,SAINT-GAUDENS,FR
315,FR31036,DAX,43.704722,-1.038611,DAX,FR
316,FR23152,DELACROIX,46.660703,-1.436831,LA ROCHE-SUR-YON,FR
317,FR22018,DIEUZE (18),48.814944,6.721111,DIEUZE,FR
318,FR12037,DOAS TOULOUSE,43.604164,1.446400,,FR
319,FR0250A,DRIR - Rue Dugay Trouin - Le Havre,49.499168,0.130569,LE HAVRE,FR
320,FR18021,DRIRE AMIENS,49.872498,2.303614,,FR
321,FR18011,DRIRE SOISSONS,49.377777,3.317508,,FR
322,FR20007,DUCHERE,45.786388,4.794734,,FR
323,FR13012,Dambenois Citoyen,47.538194,6.868361,DAMBENOIS,FR
324,FR17007,Damparis,47.065639,5.415028,DAMPARIS,FR
325,FR07008,Delille,45.780892,3.094583,CLERMONT-FERRAND,FR
326,FR06011,Denain Villars,50.327500,3.400000,DENAIN,FR
327,FR18032,Desbordes Compiegne,49.402500,2.818055,,FR
328,FR25020,Deville Parc Logis,49.469758,1.050850,DÉVILLE-LÈS-ROUEN,FR
329,FR25051,Dieppe prox-auto,49.918008,1.073972,DIEPPE,FR
330,FR39004,Dillon,14.602469,-61.053638,,FR
331,FR01004,Distroff,49.332497,6.271664,DISTROFF,FR
332,FR17009,Dole centre,47.096722,5.496389,DOLE,FR
333,FR23138,Domaine du Houssay,47.921669,0.155281,,FR
334,FR06016,Douai Esquerchin,50.374443,3.075564,,FR
335,FR06003,Douai Theuriet,50.366664,3.082778,DOUAI,FR
336,FR34046,Dreux Centre,48.731389,1.363889,DREUX,FR
337,FR34044,Dreux Nord,48.753889,1.366389,DREUX,FR
338,FR36017,Drome Provencale Sud,44.351944,4.854000,,FR
339,FR36005,Drôme Rurale Sud,44.520744,5.089872,DIEULEFIT,FR
340,FR10002,Dunkerque Centre,51.036362,2.373611,,FR
341,FR10003,Dunkerque Port,51.051944,2.353056,DUNKERQUE,FR
342,FR34052,Déols,46.825175,1.704842,DEOLS,FR
343,FR05032,E.D.F.-Rue de Pont VII,49.491112,0.175286,LE HAVRE,FR
344,FR06002,ECOLE DES BEAUMONTS,50.350555,3.552244,,FR
345,FR12004,ECOLE M.JACQUIER,43.575556,1.418611,TOULOUSE,FR
346,FR35008,ECOLE P & M CURIE,45.157780,1.498347,,FR
347,FR14005,EDF Saint Charles,49.261391,4.002244,,FR
348,FR12039,EISENHOWER,43.560836,1.395000,TOULOUSE,FR
349,FR23128,EMILE OUTTIER,47.267508,-2.340022,PORNICHET,FR
350,FR23157,EPINETTES,47.146089,-1.690269,BOUAYE,FR
351,FR1010A,ESTAIRES1,50.642223,2.721392,,FR
352,FR35009,ETANG DE LAS FAYAS,45.876942,0.837206,,FR
353,FR20016,ETATS UNIS,45.738613,4.860286,,FR
354,FR23199,EUGENE ORIEUX,47.235000,-1.551944,NANTES,FR
355,FR04323,EVRY,48.627219,2.429167,ÉVRY,FR
356,FR28009,Ecole,50.433334,3.040005,,FR
357,FR0286A,Ecole Exen - Rue des Pompiers - Schiltigheim,48.608334,7.753891,STRASBOURG,FR
358,FR38008,Ecole JOINVILLE,-20.884708,55.453822,SAINT-DENIS,FR
359,FR09020,Ecole Jean Zay,46.316722,-0.478194,,FR
360,FR09019,Ecole Jules Ferry,46.329586,-0.458889,NIORT,FR
361,FR38009,Ecole La Marine,-20.910586,55.618978,SAINTE-SUZANNE,FR
362,FR22009,Ecole de Carling(9),49.165725,6.716886,CARLING,FR
363,FR25024,Ecole les Damps,49.301300,1.176617,,FR
364,FR09403,Ecole maternelle Porte de Paris - extérieur,46.590900,0.340400,POITIERS,FR
365,FR25032,Elbeuf CCI,49.291108,1.007433,ELBEUF,FR
366,FR30019,Epinal,48.172778,6.452811,EPINAL,FR
367,FR06023,Escaupont,50.420290,3.551810,ESCAUTPONT,FR
368,FR25036,Espace du Palais,49.442458,1.093694,ROUEN,FR
369,FR28024,Estaires C.Sport,50.642611,2.723889,ESTAIRES,FR
370,FR0735A,Etats-Unis   R. A.Lavirotte-37,45.731113,4.848625,LYON,FR
371,FR28027,Evin Stade,50.434569,3.040833,ÉVIN-MALMAISON,FR
372,FR25039,Evreux Centre,49.021339,1.148319,EVREUX,FR
373,FR25038,Evreux SDIS,49.036442,1.144075,,FR
374,FR23112,FERDINAND DE LESSEPS,47.278057,-2.217508,,FR
375,FR20030,FEYZIN MAIRIE,45.671669,4.856117,,FR
376,FR20029,FEYZIN STADE,45.663900,4.845900,FEYZIN,FR
377,FR29425,FIRMINY,45.387944,4.281678,,FR
378,FR31004,FLOIRAC,44.835556,-0.525000,,FR
379,FR23228,FORGES,47.188833,-1.547342,REZÉ,FR
380,FR23068,FROSSAY,47.247469,-1.936619,FROSSAY,FR
381,FR18043,Faiencerie Creil,49.259553,2.474397,CREIL,FR
382,FR12012,Faure,43.636108,1.431389,,FR
383,FR18028,Faure Beauvais,49.434444,2.091389,,FR
